Time Bucket (America/New_York),Barn-Mains_A (kWhs),Barn-Mains_B (kWhs),Barn-Mains_C (kWhs),Barn-Clothes Dryer-Dryer (kWhs),Barn-Water Heater-Water Heater (kWhs),Barn-Other-garage lights? (kWhs),Barn-Other-Radon & (kWhs),Barn-Circuit_5 (kWhs),Barn-Circuit_6 (kWhs),Barn-Circuit_7 (kWhs),Barn-Pump-Well  (kWhs),Barn-Heat Pump-Heat Pump (kWhs),Barn-Other-Kitchen Outlets (kWhs),Barn-Other-Master Bedroom (kWhs),Barn-Circuit_12 (kWhs),Barn-Circuit_13 (kWhs),Barn-Circuit_14 (kWhs),Barn-Kitchen-Kitchen Stove (kWhs),Barn-Circuit_16 (kWhs)
03/28/2026 12:00:00,1.3834,1.5745,No CT,0.0017,0.3826,0.0004,0.0000,0.0000,0.0002,0.0003,0.1215,1.7684,0.0067,0.0477,0.0406,0.0152,0.0719,0.1257,0.0368
03/28/2026 13:00:00,3.3218,3.4523,No CT,0.0175,4.4990,0.0013,0.0000,0.0000,0.0001,0.0004,0.1045,1.7369,0.0081,0.0455,0.0398,0.0162,0.0443,0.0000,0.0116
03/28/2026 14:00:00,0.8841,0.9975,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,1.5337,0.0057,0.0475,0.0395,0.0147,0.0443,0.0000,0.0000
03/28/2026 15:00:00,0.9093,1.0119,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,1.5789,0.0038,0.0474,0.0421,0.0147,0.0442,0.0000,0.0000
03/28/2026 16:00:00,0.8927,0.9879,No CT,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0164,1.5273,0.0038,0.0486,0.0465,0.0147,0.0442,0.0000,0.0000
03/28/2026 17:00:00,1.4125,1.5775,No CT,0.0029,0.6128,0.0003,0.0000,0.0000,0.0002,0.0003,0.0371,1.5004,0.0065,0.0490,0.0502,0.0150,0.0719,0.2044,0.0441
03/28/2026 18:00:00,1.3584,2.0295,No CT,0.0041,0.4347,0.0006,0.0000,0.0000,0.0005,0.0008,0.0334,1.4984,0.5011,0.0728,0.0481,0.0138,0.0806,0.2239,0.0606
03/28/2026 19:00:00,2.5299,2.6922,No CT,0.0129,3.3137,0.0013,0.0000,0.0000,0.0008,0.0009,0.1839,1.1727,0.0065,0.0956,0.0438,0.0157,0.0804,0.0000,0.0614
03/28/2026 20:00:00,2.2310,2.0896,No CT,0.0061,1.6340,0.0005,0.2656,0.0000,0.0256,0.0004,0.0569,1.7771,0.0054,0.1194,0.0425,0.0159,0.0812,0.0000,0.0825
03/28/2026 21:00:00,2.9280,2.6204,No CT,2.1061,0.6160,0.0008,0.3238,0.0010,0.0161,0.0016,0.0494,1.7142,0.0059,0.1135,0.0429,0.0162,0.0804,0.0000,0.0869
03/28/2026 22:00:00,1.7425,1.4904,No CT,1.2232,0.0051,0.0000,0.2874,0.0002,0.0021,0.0003,0.0232,1.0094,0.0034,0.1112,0.0465,0.0148,0.0824,0.0000,0.0889
03/28/2026 23:00:00,2.5534,2.3141,No CT,3.0761,0.0124,0.0000,0.1499,0.0004,0.0023,0.0004,0.0222,0.9143,0.0055,0.0686,0.0508,0.0153,0.0619,0.0000,0.0436
03/29/2026 00:00:00,1.8709,1.8183,No CT,1.8030,0.0072,0.0000,0.0000,0.0002,0.0001,0.0002,0.0134,1.3904,0.0050,0.0269,0.0486,0.0150,0.0433,0.0000,0.0007
03/29/2026 01:00:00,1.1382,1.2481,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0216,2.0723,0.0046,0.0241,0.0431,0.0148,0.0441,0.0000,0.0000
03/29/2026 02:00:00,1.1727,1.2848,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0154,2.1539,0.0057,0.0239,0.0406,0.0148,0.0441,0.0000,0.0000
03/29/2026 03:00:00,1.1882,1.3012,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0157,2.1883,0.0058,0.0244,0.0387,0.0149,0.0443,0.0000,0.0000
03/29/2026 04:00:00,1.3972,1.5116,No CT,0.0017,0.4202,0.0002,0.0000,0.0000,0.0000,0.0000,0.0169,2.1800,0.0062,0.0242,0.0384,0.0150,0.0441,0.0000,0.0006
03/29/2026 05:00:00,1.1790,1.2940,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,2.1736,0.0057,0.0239,0.0380,0.0149,0.0445,0.0000,0.0000
03/29/2026 06:00:00,1.9185,2.0354,No CT,0.0000,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0333,3.6339,0.0066,0.0222,0.0387,0.0161,0.0435,0.0000,0.0000
03/29/2026 07:00:00,2.3214,2.3907,No CT,0.0051,1.1293,0.0008,0.0000,0.0000,0.0465,0.0004,0.0764,3.1386,0.0091,0.0297,0.0389,0.0162,0.0431,0.0000,0.0041
03/29/2026 08:00:00,1.7281,1.7484,No CT,0.0026,0.5923,0.0003,0.0000,0.0000,0.0549,0.0001,0.0344,2.4518,0.0088,0.0518,0.0508,0.0154,0.0437,0.0000,0.0009
03/29/2026 09:00:00,1.0041,1.0752,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,1.7412,0.0049,0.0525,0.0502,0.0146,0.0443,0.0000,0.0000
03/29/2026 10:00:00,1.0301,1.1008,No CT,0.0016,0.4299,0.0001,0.0000,0.0000,0.0000,0.0000,0.0020,1.3588,0.0042,0.0524,0.0502,0.0144,0.0439,0.0000,0.0000
03/29/2026 11:00:00,1.7964,1.8974,No CT,0.0060,1.5731,0.0005,0.0014,0.0000,0.0014,0.0003,0.1348,1.5708,0.0052,0.0517,0.0509,0.0149,0.0592,0.0000,0.0236
03/29/2026 12:00:00,2.4739,2.2397,No CT,0.0094,2.5925,0.0005,0.0642,0.0000,0.0011,0.0001,0.0506,1.1691,0.0059,0.0514,0.0522,0.0152,0.0819,0.0000,0.0612
03/29/2026 13:00:00,1.3518,1.0490,No CT,0.0012,0.3845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0145,1.0929,0.0036,0.0526,0.0518,0.0146,0.0838,0.0000,0.0596
03/29/2026 14:00:00,0.7177,0.7078,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,0.8188,0.0024,0.0529,0.0526,0.0139,0.0834,0.0000,0.0591
03/29/2026 15:00:00,1.0001,1.0961,No CT,0.7295,0.3502,0.0003,0.0000,0.0003,0.0004,0.0005,0.1078,0.4401,0.0028,0.0467,0.0565,0.0138,0.0732,0.0000,0.0492
03/29/2026 16:00:00,3.3244,3.2998,No CT,1.3790,4.5206,0.0014,0.0000,0.0016,0.0017,0.0023,0.1287,0.0328,0.0079,0.0209,0.0501,0.0149,0.0408,0.0000,0.0187
03/29/2026 17:00:00,0.4179,0.5306,No CT,0.0007,0.2499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.3936,0.0014,0.0235,0.0464,0.0135,0.0449,0.0000,0.0143
03/29/2026 18:00:00,1.3933,1.3739,No CT,1.4778,0.3238,0.0001,0.0000,0.0003,0.0247,0.0003,0.0227,0.4330,0.0034,0.0322,0.0469,0.0141,0.0437,0.0000,0.0391
03/29/2026 19:00:00,1.6150,1.3550,No CT,1.6181,0.1862,0.0001,0.2226,0.0002,0.0355,0.0002,0.0194,0.2363,0.0033,0.0559,0.0420,0.0114,0.0775,0.0000,0.0849
03/29/2026 20:00:00,1.8387,1.5341,No CT,1.3190,0.5241,0.0002,0.3529,0.0002,0.0005,0.0005,0.0704,0.4448,0.0038,0.0620,0.0533,0.0105,0.0825,0.0000,0.1041
03/29/2026 21:00:00,2.3636,1.7663,No CT,1.0706,0.8458,0.0004,0.2592,0.0004,0.0317,0.0008,0.0410,0.6116,0.1612,0.5089,0.1445,0.0110,0.0711,0.0000,0.0828
03/29/2026 22:00:00,2.6106,1.8472,No CT,2.8250,0.3732,0.0001,0.1178,0.0004,0.0004,0.0005,0.0064,0.0276,0.0057,0.4316,0.1641,0.0110,0.0429,0.0000,0.0142
03/29/2026 23:00:00,0.9045,0.6990,No CT,0.9764,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0249,0.0015,0.0455,0.1825,0.0093,0.0452,0.0000,0.0000
03/30/2026 00:00:00,0.1225,0.2015,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237,0.0002,0.0400,0.0475,0.0091,0.0459,0.0000,0.0000
03/30/2026 01:00:00,0.1121,0.1997,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0206,0.0002,0.0363,0.0426,0.0091,0.0460,0.0000,0.0000
03/30/2026 02:00:00,0.2334,0.3323,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.2817,0.0008,0.0282,0.0407,0.0093,0.0460,0.0000,0.0000
03/30/2026 03:00:00,0.3589,0.4609,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.5370,0.0013,0.0254,0.0403,0.0095,0.0459,0.0000,0.0000
03/30/2026 04:00:00,0.7850,0.8924,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,1.3869,0.0038,0.0249,0.0384,0.0102,0.0455,0.0000,0.0000
03/30/2026 05:00:00,1.9287,2.0247,No CT,0.0074,1.8670,0.0006,0.0000,0.0000,0.0388,0.0003,0.1526,1.5472,0.0061,0.0227,0.0392,0.0109,0.0542,0.0000,0.0134
03/30/2026 06:00:00,2.8321,2.8113,No CT,1.5006,2.6556,0.0016,0.0000,0.0015,0.0557,0.0021,0.0309,0.8004,0.0341,0.0300,0.0415,0.0110,0.0642,0.0000,0.0386
03/30/2026 07:00:00,0.2138,0.3117,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0016,0.2438,0.0005,0.0243,0.0402,0.0093,0.0466,0.0000,0.0000
03/30/2026 08:00:00,0.1025,0.1984,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000,0.0207,0.0000,0.0243,0.0413,0.0091,0.0468,0.0000,0.0000
03/30/2026 09:00:00,0.1061,0.2072,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0346,0.0000,0.0243,0.0422,0.0091,0.0467,0.0000,0.0000
03/30/2026 10:00:00,0.1014,0.2052,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0292,0.0000,0.0243,0.0399,0.0090,0.0465,0.0000,0.0000
03/30/2026 11:00:00,0.3032,0.4091,No CT,0.0012,0.3935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0341,0.0007,0.0240,0.0392,0.0092,0.0461,0.0000,0.0000
03/30/2026 12:00:00,0.0999,0.2038,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0274,0.0000,0.0243,0.0390,0.0090,0.0464,0.0000,0.0000
03/30/2026 13:00:00,0.1005,0.2045,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0287,0.0001,0.0244,0.0388,0.0090,0.0463,0.0000,0.0000
03/30/2026 14:00:00,0.0992,0.2031,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0266,0.0000,0.0243,0.0388,0.0090,0.0463,0.0000,0.0000
03/30/2026 15:00:00,0.1031,0.2063,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0330,0.0000,0.0243,0.0394,0.0090,0.0464,0.0000,0.0000
03/30/2026 16:00:00,0.8096,0.9326,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0084,1.4290,0.0040,0.0234,0.0421,0.0102,0.0518,0.0000,0.0105
03/30/2026 17:00:00,0.8210,0.9166,No CT,0.0000,0.0001,0.0000,0.0001,0.0000,0.0943,0.0000,0.0130,0.9668,0.0054,0.0586,0.0461,0.0101,0.0848,0.1046,0.0809
03/30/2026 18:00:00,0.5513,0.6538,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,0.7150,0.0029,0.1204,0.0417,0.0099,0.0945,0.0000,0.0481
03/30/2026 19:00:00,0.5959,0.7045,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,0.8240,0.0033,0.1149,0.0414,0.0100,0.0944,0.0000,0.0481
03/30/2026 20:00:00,1.5825,1.6997,No CT,0.0069,1.9336,0.0004,0.0000,0.0000,0.0001,0.0002,0.1852,0.6943,0.0135,0.0899,0.0424,0.0104,0.0738,0.0000,0.0401
03/30/2026 21:00:00,1.4511,1.5575,No CT,0.0080,2.6353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0312,0.0094,0.0288,0.0430,0.0098,0.0441,0.0000,0.0006
03/30/2026 22:00:00,0.1127,0.2018,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237,0.0002,0.0266,0.0509,0.0090,0.0462,0.0000,0.0000
03/30/2026 23:00:00,0.1100,0.2022,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0238,0.0003,0.0247,0.0501,0.0090,0.0463,0.0000,0.0000
03/31/2026 00:00:00,0.1027,0.2023,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0238,0.0003,0.0245,0.0431,0.0090,0.0463,0.0000,0.0000
03/31/2026 01:00:00,0.1000,0.2016,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0233,0.0002,0.0246,0.0408,0.0090,0.0464,0.0000,0.0000
03/31/2026 02:00:00,0.1097,0.2054,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0236,0.0004,0.0304,0.0402,0.0090,0.0465,0.0000,0.0000
03/31/2026 03:00:00,0.2875,0.3890,No CT,0.0011,0.3653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0241,0.0009,0.0261,0.0404,0.0091,0.0464,0.0000,0.0000
03/31/2026 04:00:00,0.6001,0.7033,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,1.0117,0.0030,0.0251,0.0411,0.0098,0.0460,0.0000,0.0000
03/31/2026 05:00:00,1.7447,1.8439,No CT,0.0069,1.9139,0.0005,0.0000,0.0000,0.0289,0.0002,0.1466,1.1372,0.0057,0.0235,0.0488,0.0105,0.0562,0.0000,0.0154
03/31/2026 06:00:00,1.5710,1.6723,No CT,0.0081,2.3328,0.0004,0.0000,0.0000,0.0542,0.0001,0.0173,0.4246,0.0440,0.0272,0.0572,0.0100,0.0584,0.0000,0.0177
03/31/2026 07:00:00,0.1037,0.2034,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229,0.0089,0.0259,0.0437,0.0090,0.0466,0.0000,0.0000
03/31/2026 08:00:00,0.1080,0.2106,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0353,0.0090,0.0258,0.0420,0.0090,0.0464,0.0000,0.0000
03/31/2026 09:00:00,0.1070,0.2098,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0324,0.0090,0.0261,0.0419,0.0090,0.0463,0.0000,0.0000
03/31/2026 10:00:00,0.1119,0.2153,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0415,0.0091,0.0258,0.0424,0.0090,0.0462,0.0000,0.0000
03/31/2026 11:00:00,0.1132,0.2083,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0294,0.0090,0.0258,0.0495,0.0091,0.0460,0.0000,0.0000
03/31/2026 12:00:00,0.2671,0.3582,No CT,0.0009,0.2939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0298,0.0092,0.0257,0.0538,0.0091,0.0458,0.0000,0.0000
03/31/2026 13:00:00,0.1713,0.2688,No CT,0.0004,0.1208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0265,0.0091,0.0260,0.0474,0.0091,0.0458,0.0000,0.0000
03/31/2026 14:00:00,0.1046,0.2075,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0264,0.0091,0.0257,0.0427,0.0090,0.0459,0.0000,0.0000
03/31/2026 15:00:00,0.1045,0.2062,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0264,0.0091,0.0257,0.0425,0.0090,0.0459,0.0000,0.0000
03/31/2026 16:00:00,0.2034,0.3000,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.2105,0.0091,0.0260,0.0484,0.0092,0.0458,0.0000,0.0000
03/31/2026 17:00:00,0.2970,0.1998,No CT,0.0000,0.0000,0.0000,0.1820,0.0000,0.0000,0.0000,0.0000,0.0118,0.0089,0.0250,0.0597,0.0092,0.0460,0.0000,0.0000
03/31/2026 18:00:00,1.8246,1.6710,No CT,0.0072,2.6733,0.0000,0.2585,0.0000,0.0000,0.0000,0.2061,0.0003,0.0100,0.0236,0.0455,0.0101,0.0439,0.0000,0.0001
03/31/2026 19:00:00,2.7158,2.3647,No CT,1.4325,2.3840,0.0008,0.2579,0.0010,0.0402,0.0016,0.0169,0.0036,0.0108,0.0816,0.0680,0.0107,0.0772,0.1303,0.0396
03/31/2026 20:00:00,0.2048,0.2040,No CT,0.0000,0.0000,0.0000,0.0347,0.0000,0.0005,0.0000,0.0000,0.0000,0.0090,0.0976,0.0445,0.0093,0.0512,0.0000,0.0050
03/31/2026 21:00:00,0.1402,0.1978,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000,0.0081,0.0000,0.0090,0.0463,0.0591,0.0091,0.0460,0.0000,0.0000
03/31/2026 22:00:00,0.2035,0.1944,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,0.0369,0.1402,0.0090,0.0459,0.0000,0.0000
03/31/2026 23:00:00,0.1682,0.1948,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,0.0358,0.1053,0.0090,0.0459,0.0000,0.0000
04/01/2026 00:00:00,0.1269,0.1967,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0033,0.0090,0.0361,0.0633,0.0090,0.0459,0.0000,0.0000
04/01/2026 01:00:00,0.3239,0.4017,No CT,0.0012,0.3998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0033,0.0092,0.0358,0.0568,0.0091,0.0457,0.0000,0.0000
04/01/2026 02:00:00,0.1185,0.1995,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,0.0000,0.0091,0.0361,0.0521,0.0090,0.0460,0.0000,0.0000
04/01/2026 03:00:00,0.1055,0.1954,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,0.0363,0.0435,0.0090,0.0460,0.0000,0.0000
04/01/2026 04:00:00,0.1080,0.1954,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,0.0362,0.0460,0.0090,0.0460,0.0000,0.0000
04/01/2026 05:00:00,1.0483,1.0909,No CT,0.0050,1.5812,0.0001,0.0000,0.0000,0.0390,0.0001,0.1504,0.0004,0.0098,0.0346,0.0653,0.0095,0.0490,0.0000,0.0044
04/01/2026 06:00:00,1.5875,1.7231,No CT,0.0087,2.7373,0.0001,0.0000,0.0000,0.0425,0.0000,0.0139,0.0000,0.0377,0.0329,0.0838,0.0097,0.1100,0.0000,0.0245
04/01/2026 07:00:00,0.0993,0.2484,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.0002,0.0245,0.0491,0.0091,0.1003,0.0000,0.0000
04/01/2026 08:00:00,0.1450,0.2547,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0169,0.0002,0.0247,0.0877,0.0090,0.1000,0.0000,0.0000
04/01/2026 09:00:00,0.2072,0.2545,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0001,0.0246,0.1481,0.0090,0.0996,0.0000,0.0000
04/01/2026 10:00:00,0.2341,0.3809,No CT,0.0008,0.2551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0069,0.0006,0.0246,0.0522,0.0091,0.0996,0.0000,0.0000
04/01/2026 11:00:00,0.1786,0.3145,No CT,0.0004,0.1231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0109,0.0004,0.0250,0.0613,0.0091,0.0995,0.0000,0.0000
04/01/2026 12:00:00,0.1012,0.2515,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,0.0002,0.0247,0.0466,0.0091,0.0988,0.0000,0.0000
04/01/2026 13:00:00,0.0951,0.2486,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0002,0.0250,0.0432,0.0091,0.0981,0.0000,0.0000
04/01/2026 14:00:00,0.0956,0.2489,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0002,0.0246,0.0441,0.0091,0.0979,0.0000,0.0000
04/01/2026 15:00:00,0.1172,0.2469,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0001,0.0247,0.0652,0.0091,0.0973,0.0000,0.0000
04/01/2026 16:00:00,0.0970,0.2446,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0001,0.0248,0.0456,0.0091,0.0964,0.0000,0.0000
04/01/2026 17:00:00,0.1489,0.3113,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000,0.0004,0.0352,0.0848,0.0092,0.1293,0.0000,0.0329
04/01/2026 18:00:00,0.1224,0.3204,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0356,0.0614,0.0092,0.1354,0.0000,0.0387
04/01/2026 19:00:00,0.1192,0.3195,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0355,0.0583,0.0091,0.1357,0.0000,0.0390
04/01/2026 20:00:00,0.1987,0.3211,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0354,0.1365,0.0090,0.1360,0.0000,0.0391
04/01/2026 21:00:00,0.1552,0.3235,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0356,0.0926,0.0091,0.1371,0.0000,0.0394
04/01/2026 22:00:00,0.1350,0.3015,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,0.0000,0.0011,0.0422,0.0628,0.0143,0.1227,0.0000,0.0238
04/01/2026 23:00:00,0.8631,1.0240,No CT,0.0043,1.2753,0.0002,0.0000,0.0000,0.0000,0.0001,0.1918,0.0007,0.0031,0.0460,0.0431,0.0457,0.0884,0.0000,0.0009
04/02/2026 00:00:00,2.0894,2.1925,No CT,0.0119,3.9073,0.0001,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0065,0.0305,0.0441,0.0116,0.0430,0.0000,0.0001
04/02/2026 01:00:00,0.1019,0.1927,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0340,0.0435,0.0111,0.0459,0.0000,0.0000
04/02/2026 02:00:00,0.1046,0.1931,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0284,0.0516,0.0111,0.0459,0.0000,0.0000
04/02/2026 03:00:00,0.1014,0.1941,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0256,0.0512,0.0108,0.0459,0.0000,0.0000
04/02/2026 04:00:00,0.0935,0.1940,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0254,0.0437,0.0103,0.0459,0.0000,0.0000
04/02/2026 05:00:00,1.1644,1.2527,No CT,0.0061,1.9013,0.0001,0.0000,0.0000,0.0252,0.0001,0.1463,0.0005,0.0033,0.0288,0.0429,0.0111,0.0517,0.0000,0.0053
04/02/2026 06:00:00,1.3850,1.4702,No CT,0.0073,2.3702,0.0000,0.0040,0.0000,0.0599,0.0000,0.0112,0.0000,0.0072,0.0399,0.0429,0.0258,0.0701,0.0000,0.0182
04/02/2026 07:00:00,0.0896,0.1897,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0244,0.0415,0.0090,0.0462,0.0000,0.0000
04/02/2026 08:00:00,0.0897,0.1909,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0248,0.0413,0.0090,0.0463,0.0000,0.0000
04/02/2026 09:00:00,0.0898,0.1907,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247,0.0415,0.0090,0.0463,0.0000,0.0000
04/02/2026 10:00:00,0.0894,0.1912,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0245,0.0414,0.0090,0.0464,0.0000,0.0000
04/02/2026 11:00:00,0.2880,0.3920,No CT,0.0012,0.3928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0007,0.0243,0.0403,0.0092,0.0461,0.0000,0.0000
04/02/2026 12:00:00,0.0901,0.1935,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0245,0.0388,0.0090,0.0465,0.0000,0.0000
04/02/2026 13:00:00,0.0864,0.1888,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0245,0.0385,0.0090,0.0466,0.0000,0.0000
04/02/2026 14:00:00,0.0886,0.1927,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0245,0.0373,0.0090,0.0468,0.0000,0.0000
04/02/2026 15:00:00,0.0846,0.1896,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0244,0.0370,0.0090,0.0469,0.0000,0.0000
04/02/2026 16:00:00,0.7164,0.8117,No CT,0.0002,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,1.2264,0.0024,0.0363,0.0372,0.0101,0.0461,0.0000,0.0000
04/02/2026 17:00:00,3.7499,3.8225,No CT,0.0185,4.2457,0.0025,0.0000,0.0000,0.0011,0.0012,0.1965,2.7226,0.0083,0.0602,0.0431,0.0127,0.0412,0.0000,0.0063
04/02/2026 18:00:00,1.3436,1.4006,No CT,0.0018,0.4558,0.0001,0.0000,0.0000,0.0000,0.0000,0.0144,1.9333,0.0064,0.0696,0.0427,0.0109,0.0445,0.0000,0.0005
